sh,26262,71293.170174,9
sh,26261,71293.170177,11
sh,26262,71293.170178,9
sh,26262,71293.170181,158
sh,26261,71293.170226,102
sh,26261,71293.170227,104
sh,26261,71293.170227,39
sh,26261,71293.170229,13
sh,26261,71293.170230,107
sh,26262,71293.170234,10
sh,26262,71293.170273,10
sh,26262,71293.170278,10
sh,26262,71293.170282,11
sh,26261,71293.170285,12
sh,26261,71293.170286,12
sh,26261,71293.170306,110
sh,26261,71293.170310,79
sh,26261,71293.170314,107
sh,26261,71293.170314,108
sh,26261,71293.170315,13
sh,26261,71293.170315,13
sh,26261,71293.170316,13
sh,26261,71293.170317,13
sh,26261,71293.170317,13
sh,26261,71293.170318,13
sh,26262,71293.170328,102
sh,26262,71293.170329,104
sh,26262,71293.170330,39
sh,26262,71293.170331,13
sh,26261,71293.170331,4
sh,26262,71293.170332,107
sh,26261,71293.170334,4
sh,26261,71293.170335,4
sh,26261,71293.170337,4
sh,26261,71293.170338,4
sh,26261,71293.170339,4
sh,26261,71293.170343,56
sh,26262,71293.170392,12
sh,26262,71293.170392,12
sh,26261,71293.170410,61
sh,26262,71293.170415,110
sh,26262,71293.170419,79
sh,26262,71293.170423,107
sh,26262,71293.170423,108
sh,26262,71293.170424,13
sh,26262,71293.170425,13
sh,26262,71293.170425,13
sh,26262,71293.170426,13
sh,26262,71293.170427,13
sh,26262,71293.170427,13
sh,26262,71293.170433,4
sh,26262,71293.170436,4
sh,26262,71293.170437,4
sh,26262,71293.170438,4
sh,26262,71293.170439,4
sh,26262,71293.170440,4
sh,26262,71293.170444,56
ls,26263,71293.170507,59
sh,26262,71293.170513,61
ls,26264,71293.170615,59
ls,26263,71293.170741,12
ls,26263,71293.170753,21
ls,26263,71293.170758,9
ls,26263,71293.170769,21
ls,26263,71293.170772,2
ls,26263,71293.170776,5
ls,26263,71293.170778,9
ls,26263,71293.170780,3
ls,26263,71293.170785,21
ls,26263,71293.170799,2
ls,26263,71293.170802,0
ls,26263,71293.170805,5
ls,26263,71293.170806,9
ls,26263,71293.170810,10
ls,26263,71293.170819,9
ls,26264,71293.170820,12
ls,26264,71293.170831,21
ls,26263,71293.170831,9
ls,26264,71293.170835,9
ls,26263,71293.170839,3
ls,26263,71293.170846,21
ls,26264,71293.170846,21
ls,26264,71293.170853,2
ls,26263,71293.170853,2
ls,26263,71293.170857,0
ls,26264,71293.170857,5
ls,26264,71293.170858,9
ls,26263,71293.170859,5
ls,26264,71293.170861,3
ls,26263,71293.170863,9
ls,26263,71293.170866,10
ls,26264,71293.170868,21
ls,26263,71293.170873,9
ls,26264,71293.170875,2
ls,26264,71293.170878,0
ls,26264,71293.170881,5
ls,26263,71293.170882,9
ls,26264,71293.170882,9
ls,26264,71293.170886,10
ls,26263,71293.170890,3
ls,26264,71293.170891,9
ls,26263,71293.170899,21
ls,26264,71293.170902,9
ls,26263,71293.170903,2
ls,26263,71293.170907,0
ls,26263,71293.170909,5
ls,26264,71293.170909,3
ls,26263,71293.170910,9
ls,26263,71293.170916,9
ls,26264,71293.170917,21
ls,26263,71293.170920,10
ls,26264,71293.170927,2
ls,26263,71293.170929,9
ls,26264,71293.170931,0
ls,26264,71293.170933,5
ls,26264,71293.170935,9
ls,26264,71293.170938,10
ls,26263,71293.170941,3
ls,26264,71293.170946,9
ls,26263,71293.170947,21
ls,26263,71293.170951,2
ls,26263,71293.170955,0
ls,26264,71293.170955,9
ls,26263,71293.170957,5
ls,26263,71293.170958,9
ls,26263,71293.170962,10
ls,26264,71293.170963,3
ls,26263,71293.170969,9
ls,26264,71293.170972,21
ls,26264,71293.170976,2
ls,26264,71293.170980,0
ls,26264,71293.170982,5
ls,26263,71293.170983,3
ls,26264,71293.170983,9
ls,26264,71293.170988,9
ls,26263,71293.170989,21
ls,26264,71293.170991,10
ls,26263,71293.170993,2
ls,26263,71293.170996,0
ls,26264,71293.170996,9
ls,26263,71293.170998,5
ls,26263,71293.170999,9
ls,26263,71293.171003,10
ls,26264,71293.171008,3
ls,26263,71293.171011,9
ls,26264,71293.171014,21
ls,26264,71293.171017,2
ls,26263,71293.171020,9
ls,26264,71293.171021,0
ls,26264,71293.171023,5
ls,26264,71293.171024,9
ls,26264,71293.171027,10
ls,26263,71293.171028,3
ls,26264,71293.171034,9
ls,26263,71293.171036,9
ls,26264,71293.171046,3
ls,26264,71293.171052,21
ls,26263,71293.171052,9
ls,26264,71293.171055,2
ls,26263,71293.171058,158
ls,26264,71293.171059,0
ls,26264,71293.171061,5
ls,26264,71293.171063,9
ls,26264,71293.171066,10
ls,26264,71293.171073,9
ls,26264,71293.171082,9
ls,26264,71293.171090,3
ls,26264,71293.171098,9
ls,26264,71293.171114,9
ls,26263,71293.171116,10
ls,26264,71293.171120,158
ls,26263,71293.171131,10
ls,26263,71293.171140,10
ls,26263,71293.171158,10
ls,26263,71293.171168,10
ls,26263,71293.171176,10
ls,26264,71293.171180,10
ls,26263,71293.171181,10
ls,26263,71293.171184,11
ls,26264,71293.171194,10
ls,26263,71293.171199,218
ls,26263,71293.171200,273
ls,26264,71293.171203,10
ls,26263,71293.171206,13
ls,26263,71293.171207,13
ls,26263,71293.171208,14
ls,26263,71293.171214,97
ls,26264,71293.171221,10
ls,26264,71293.171230,10
ls,26264,71293.171238,10
ls,26264,71293.171243,10
ls,26263,71293.171244,137
ls,26264,71293.171247,11
ls,26263,71293.171256,137
ls,26264,71293.171263,218
ls,26264,71293.171264,273
ls,26264,71293.171270,13
ls,26264,71293.171271,13
ls,26264,71293.171271,14
ls,26264,71293.171278,97
ls,26263,71293.171306,12
ls,26263,71293.171306,12
ls,26264,71293.171307,137
ls,26263,71293.171317,2
ls,26264,71293.171317,137
ls,26263,71293.171329,5
ls,26263,71293.171331,0
ls,26263,71293.171346,0
ls,26263,71293.171349,3
ls,26264,71293.171367,12
ls,26264,71293.171368,12
ls,26264,71293.171374,2
ls,26263,71293.171375,2
ls,26263,71293.171380,5
ls,26263,71293.171381,9
ls,26264,71293.171386,5
ls,26264,71293.171387,0
ls,26263,71293.171391,3
ls,26264,71293.171401,0
ls,26264,71293.171404,3
ls,26264,71293.171426,2
ls,26263,71293.171428,16
ls,26263,71293.171430,16
ls,26264,71293.171431,5
ls,26264,71293.171432,9
ls,26264,71293.171442,3
ls,26263,71293.171442,4
ls,26263,71293.171451,2
ls,26263,71293.171455,5
ls,26263,71293.171459,78
ls,26263,71293.171472,78
ls,26263,71293.171473,3
ls,26264,71293.171475,16
ls,26264,71293.171477,16
ls,26263,71293.171487,5
ls,26264,71293.171488,4
ls,26263,71293.171495,1
ls,26264,71293.171499,2
ls,26264,71293.171503,5
ls,26263,71293.171505,3
ls,26263,71293.171507,3
ls,26264,71293.171508,78
ls,26264,71293.171515,78
ls,26264,71293.171517,3
ls,26263,71293.171517,231
ls,26264,71293.171527,5
ls,26264,71293.171534,1
ls,26264,71293.171544,3
ls,26264,71293.171546,3
ls,26264,71293.171557,231
syscall-sensor,26259,71293.171562,0
syscall-sensor,26260,71293.171579,0
sh,26261,71293.171675,15
sh,26262,71293.171675,15
sh,26262,71293.171679,231
sh,26261,71293.171679,231
syscall-sensor,26259,71293.171766,1
syscall-sensor,26259,71293.171777,3
syscall-sensor,26259,71293.171787,61
syscall-sensor,26259,71293.171805,2
syscall-sensor,26260,71293.171828,1
syscall-sensor,26259,71293.171828,1
syscall-sensor,26260,71293.171841,3
syscall-sensor,26260,71293.171849,61
syscall-sensor,26260,71293.171867,2
gnome-terminal-,9543,71293.171873,0
gnome-terminal-,9543,71293.171885,1
gnome-terminal-,9543,71293.171889,0
gnome-terminal-,9543,71293.171892,0
gnome-terminal-,9543,71293.171896,1
gnome-terminal-,9543,71293.171904,47
gnome-terminal-,9543,71293.171913,7
gnome-terminal-,9543,71293.171926,47
gnome-terminal-,9543,71293.171930,7
gnome-terminal-,9543,71293.171934,0
gnome-terminal-,9543,71293.171943,47
gnome-terminal-,9543,71293.171945,7
gnome-terminal-,9543,71293.173043,0
gnome-terminal-,9543,71293.173050,0
gnome-terminal-,9543,71293.174040,7
gnome-terminal-,9543,71293.174043,20
gnome-terminal-,9543,71293.174055,7
Xorg,1594,71293.174089,1
Xorg,1594,71293.174101,0
Xorg,1594,71293.174108,38
Xorg,1594,71293.174111,47
Xorg,1594,71293.174124,20
Xorg,1594,71293.174133,47
Xorg,1594,71293.174135,38
gnome-terminal-,9543,71293.174139,47
Xorg,1594,71293.174140,1
gnome-terminal-,9543,71293.174147,47
gnome-terminal-,9543,71293.174150,47
Xorg,1594,71293.174152,0
Xorg,1594,71293.174163,23
gnome-terminal-,9543,71293.174242,1
gdbus,9546,71293.174317,0
gdbus,9546,71293.174334,46
gdbus,9546,71293.174355,7
gdbus,9546,71293.174358,0
gdbus,8946,71293.174366,1
gdbus,8946,71293.174372,47
gdbus,9546,71293.174376,202
gnome-terminal-,9543,71293.174377,202
gdbus,9546,71293.174379,202
gdbus,9546,71293.174383,7
gdbus,8946,71293.174385,7
gdbus,8946,71293.174387,47
gdbus,8946,71293.174401,1
gdbus,8946,71293.174405,1
gdbus,8946,71293.174412,7
gdbus,8946,71293.174474,1
ibus-daemon,8896,71293.174490,0
gdbus,8946,71293.174499,1
ibus-daemon,8896,71293.174507,7
gdbus,8946,71293.174508,7
ibus-daemon,8896,71293.174509,0
gdbus,8946,71293.174518,1
gdbus,8946,71293.174528,7
gdbus,8946,71293.174533,0
gdbus,8946,71293.174538,7
ibus-daemon,8896,71293.174585,1
gdbus,8946,71293.174600,0
gdbus,8946,71293.174622,1
ibus-daemon,8896,71293.174665,1
gdbus,8946,71293.174675,46
ibus-daemon,8896,71293.174682,7
ibus-daemon,8896,71293.174684,0
gdbus,8946,71293.174694,7
ibus-daemon,8896,71293.174695,7
gdbus,8946,71293.174699,0
gdbus,8946,71293.174720,1
ibus-daemon,8896,71293.174733,0
ibus-daemon,8896,71293.174745,7
gdbus,9004,71293.174751,0
gdbus,9004,71293.174756,1
gdbus,9004,71293.174760,47
gdbus,9004,71293.174772,7
gdbus,9004,71293.174774,47
gdbus,8946,71293.174775,46
gdbus,9004,71293.174787,1
gdbus,9004,71293.174791,1
gdbus,8946,71293.174798,7
gdbus,9004,71293.174800,7
gdbus,8946,71293.174802,0
gdbus,8946,71293.174812,7
gdbus,8973,71293.174845,0
gdbus,8973,71293.174851,1
gdbus,8973,71293.174855,47
gdbus,9004,71293.174865,1
gdbus,8973,71293.174867,7
gdbus,8973,71293.174870,47
gdbus,9004,71293.174874,7
gdbus,9004,71293.174882,1
gdbus,8973,71293.174883,1
gdbus,8973,71293.174887,1
gdbus,9004,71293.174888,7
gdbus,9004,71293.174890,0
gdbus,9004,71293.174892,7
gdbus,8973,71293.174895,7
ibus-engine-sim,9002,71293.174938,0
gdbus,8973,71293.174963,1
ibus-engine-sim,9002,71293.174967,7
gdbus,8973,71293.174974,7
gdbus,8973,71293.174983,1
gdbus,8973,71293.174990,7
gdbus,8973,71293.174992,0
gdbus,8973,71293.174993,7
ibus-ui-gtk3,8963,71293.175038,0
ibus-ui-gtk3,8963,71293.175080,47
ibus-ui-gtk3,8963,71293.175087,7
gnome-terminal-,9543,71293.175575,7
gnome-terminal-,9543,71293.175578,20
gnome-terminal-,9543,71293.175592,47
gnome-terminal-,9543,71293.175597,7
gnome-terminal-,9543,71293.175598,20
gnome-terminal-,9543,71293.175603,7
Xorg,1594,71293.175622,1
Xorg,1594,71293.175637,0
Xorg,1594,71293.175644,38
Xorg,1594,71293.175647,47
Xorg,1594,71293.175654,1
Xorg,1594,71293.175662,0
Xorg,1594,71293.175689,1
Xorg,1594,71293.175697,0
Xorg,1594,71293.175704,1
Xorg,1594,71293.175712,0
Xorg,1594,71293.175720,1
Xorg,1594,71293.175730,0
Xorg,1594,71293.175735,1
Xorg,1594,71293.175742,0
Xorg,1594,71293.175747,1
Xorg,1594,71293.175754,0
Xorg,1594,71293.175758,1
Xorg,1594,71293.175765,0
Xorg,1594,71293.175772,1
Xorg,1594,71293.175779,0
Xorg,1594,71293.175788,1
Xorg,1594,71293.175794,0
Xorg,1594,71293.175806,1
Xorg,1594,71293.175813,0
Xorg,1594,71293.175823,1
Xorg,1594,71293.175829,0
Xorg,1594,71293.175842,1
Xorg,1594,71293.175849,0
Xorg,1594,71293.175854,1
Xorg,1594,71293.175860,0
Xorg,1594,71293.175866,1
Xorg,1594,71293.175873,0
Xorg,1594,71293.175877,1
Xorg,1594,71293.175883,0
Xorg,1594,71293.175890,1
Xorg,1594,71293.175897,0
Xorg,1594,71293.175915,1
Xorg,1594,71293.175923,0
Xorg,1594,71293.175939,1
Xorg,1594,71293.175946,0
Xorg,1594,71293.175957,1
Xorg,1594,71293.175963,0
Xorg,1594,71293.175974,1
Xorg,1594,71293.175980,0
Xorg,1594,71293.175992,1
Xorg,1594,71293.175999,0
Xorg,1594,71293.176030,1
Xorg,1594,71293.176037,0
Xorg,1594,71293.176066,1
Xorg,1594,71293.176074,0
Xorg,1594,71293.176098,1
Xorg,1594,71293.176105,0
memcheck-amd64-,25013,71293.177984,186
memcheck-amd64-,25013,71293.177986,1
memcheck-amd64-,25013,71293.177991,186
memcheck-amd64-,25013,71293.177992,0
memcheck-amd64-,25013,71293.177993,186
memcheck-amd64-,25013,71293.177994,14
memcheck-amd64-,25013,71293.177995,128
memcheck-amd64-,25013,71293.177995,14
memcheck-amd64-,25013,71293.177996,186
Xorg,1594,71293.180325,1
Xorg,1594,71293.180334,0
Xorg,1594,71293.180350,1
Xorg,1594,71293.180357,0
Xorg,1594,71293.180450,1
Xorg,1594,71293.180457,0
Xorg,1594,71293.180467,1
Xorg,1594,71293.180474,0
Xorg,1594,71293.180487,1
Xorg,1594,71293.180495,0
Xorg,1594,71293.180640,1
Xorg,1594,71293.180653,15
Xorg,1594,71293.180655,0
Xorg,1594,71293.180666,38
Xorg,1594,71293.180669,1
Xorg,1594,71293.180676,0
Xorg,1594,71293.180685,23
Xorg,1594,71293.180698,1
Xorg,1594,71293.180705,0
Xorg,1594,71293.180709,38
Xorg,1594,71293.180716,1
Xorg,1594,71293.180723,0
Xorg,1594,71293.180764,1
Xorg,1594,71293.180772,0
Xorg,1594,71293.180787,1
Xorg,1594,71293.180794,0
Xorg,1594,71293.180961,1
Xorg,1594,71293.180969,0
Xorg,1594,71293.180983,1
Xorg,1594,71293.180991,0
Xorg,1594,71293.181069,1
Xorg,1594,71293.181076,0
Xorg,1594,71293.181086,1
Xorg,1594,71293.181094,0
Xorg,1594,71293.181223,1
Xorg,1594,71293.181231,0
Xorg,1594,71293.181402,1
Xorg,1594,71293.181409,0
Xorg,1594,71293.181430,1
Xorg,1594,71293.181437,0
Xorg,1594,71293.181477,1
Xorg,1594,71293.181484,0
Xorg,1594,71293.181569,1
Xorg,1594,71293.181576,0
Xorg,1594,71293.181586,1
Xorg,1594,71293.181594,0
Xorg,1594,71293.181604,1
Xorg,1594,71293.181611,0
Xorg,1594,71293.181620,1
Xorg,1594,71293.181627,0
Xorg,1594,71293.181637,1
Xorg,1594,71293.181644,0
Xorg,1594,71293.181655,1
Xorg,1594,71293.181662,0
Xorg,1594,71293.181732,1
Xorg,1594,71293.181739,0
Xorg,1594,71293.181749,1
Xorg,1594,71293.181757,0
Xorg,1594,71293.181767,1
Xorg,1594,71293.181775,0
Xorg,1594,71293.181864,1
Xorg,1594,71293.181872,0
Xorg,1594,71293.181929,1
Xorg,1594,71293.181937,0
Xorg,1594,71293.182052,1
Xorg,1594,71293.182059,0
Xorg,1594,71293.182235,1
Xorg,1594,71293.182242,0
Xorg,1594,71293.182361,47
Xorg,1594,71293.182373,1
Xorg,1594,71293.182381,0
Xorg,1594,71293.182564,1
Xorg,1594,71293.182572,0
Xorg,1594,71293.182583,1
Xorg,1594,71293.182590,0
Xorg,1594,71293.182608,1
Xorg,1594,71293.182616,0
Xorg,1594,71293.182627,1
Xorg,1594,71293.182635,0
Xorg,1594,71293.182727,1
Xorg,1594,71293.182735,0
Xorg,1594,71293.182744,1
Xorg,1594,71293.182751,0
Xorg,1594,71293.182763,1
Xorg,1594,71293.182770,0
Xorg,1594,71293.182849,1
Xorg,1594,71293.182857,0
Xorg,1594,71293.182869,1
Xorg,1594,71293.182876,0
Xorg,1594,71293.183003,1
Xorg,1594,71293.183010,0
Xorg,1594,71293.183022,1
Xorg,1594,71293.183029,0
Xorg,1594,71293.183236,1
Xorg,1594,71293.183243,0
Xorg,1594,71293.183254,1
Xorg,1594,71293.183261,0
Xorg,1594,71293.183282,1
Xorg,1594,71293.183289,0
Xorg,1594,71293.183347,1
Xorg,1594,71293.183355,0
Xorg,1594,71293.183443,1
Xorg,1594,71293.183451,0
Xorg,1594,71293.183507,1
Xorg,1594,71293.183514,0
Xorg,1594,71293.183588,1
Xorg,1594,71293.183595,0
Xorg,1594,71293.183629,1
Xorg,1594,71293.183637,0
nmbd,1807,71293.183637,45
nmbd,1807,71293.183644,45
nmbd,1807,71293.183647,45
nmbd,1807,71293.183662,7
nmbd,1807,71293.183666,45
nmbd,1807,71293.183670,45
nmbd,1807,71293.183673,45
nmbd,1807,71293.183683,7
nmbd,1807,71293.183687,45
nmbd,1807,71293.183690,45
nmbd,1807,71293.183692,45
nmbd,1807,71293.183703,7
Xorg,1594,71293.183729,1
Xorg,1594,71293.183737,0
Xorg,1594,71293.183871,1
Xorg,1594,71293.183878,0
Xorg,1594,71293.184047,1
Xorg,1594,71293.184055,0
Xorg,1594,71293.184205,1
Xorg,1594,71293.184212,0
Xorg,1594,71293.184225,1
Xorg,1594,71293.184233,0
Xorg,1594,71293.184239,1
Xorg,1594,71293.184246,0
Xorg,1594,71293.184258,1
Xorg,1594,71293.184265,0
Xorg,1594,71293.184271,1
Xorg,1594,71293.184278,0
Xorg,1594,71293.184287,20
Xorg,1594,71293.184297,20
Xorg,1594,71293.184311,20
compiz,9169,71293.184312,47
Xorg,1594,71293.184319,47
compiz,9169,71293.184321,47
Xorg,1594,71293.184322,38
Xorg,1594,71293.184327,1
Xorg,1594,71293.184338,0
compiz,9169,71293.184339,47
Xorg,1594,71293.184349,23
compiz,9169,71293.184354,47
compiz,9169,71293.184360,47
compiz,9169,71293.184363,47
compiz,9169,71293.184369,47
compiz,9169,71293.184373,7
gnome-terminal-,9543,71293.184378,47
gnome-terminal-,9543,71293.184386,47
gnome-terminal-,9543,71293.184388,47
gnome-terminal-,9543,71293.184396,35
gnome-terminal-,9543,71293.184463,47
gnome-terminal-,9543,71293.184469,7
gnome-terminal-,9543,71293.184491,47
gnome-terminal-,9543,71293.184495,7
compiz,9169,71293.185477,7
compiz,9169,71293.185479,20
compiz,9169,71293.185490,47
compiz,9169,71293.185504,39
compiz,9169,71293.185507,39
compiz,9169,71293.185509,39
Xorg,1594,71293.185524,1
Xorg,1594,71293.185538,0
Xorg,1594,71293.185546,38
Xorg,1594,71293.185549,47
Xorg,1594,71293.185561,47
Xorg,1594,71293.185563,38
Xorg,1594,71293.185571,1
Xorg,1594,71293.185582,0
Xorg,1594,71293.185591,23
compiz,9169,71293.185612,7
compiz,9169,71293.185614,20
compiz,9169,71293.185624,7
Xorg,1594,71293.185649,1
Xorg,1594,71293.185659,0
Xorg,1594,71293.185665,38
Xorg,1594,71293.185668,47
Xorg,1594,71293.185686,20
Xorg,1594,71293.185695,47
Xorg,1594,71293.185697,38
compiz,9169,71293.185701,47
Xorg,1594,71293.185701,1
compiz,9169,71293.185709,47
Xorg,1594,71293.185713,0
Xorg,1594,71293.185724,23
compiz,9169,71293.186033,39
compiz,9169,71293.186036,39
compiz,9169,71293.186058,7
compiz,9169,71293.186061,20
compiz,9169,71293.186072,7
Xorg,1594,71293.186102,1
Xorg,1594,71293.186113,0
Xorg,1594,71293.186119,38
Xorg,1594,71293.186122,47
Xorg,1594,71293.186135,20
Xorg,1594,71293.186144,47
Xorg,1594,71293.186146,38
compiz,9169,71293.186150,47
Xorg,1594,71293.186151,1
compiz,9169,71293.186158,47
compiz,9169,71293.186161,47
Xorg,1594,71293.186162,0
Xorg,1594,71293.186177,23
compiz,9169,71293.186179,39
compiz,9169,71293.186182,39
compiz,9169,71293.186187,7
compiz,9169,71293.186189,20
compiz,9169,71293.186196,7
Xorg,1594,71293.186209,1
Xorg,1594,71293.186218,0
Xorg,1594,71293.186223,38
Xorg,1594,71293.186225,47
Xorg,1594,71293.186236,20
Xorg,1594,71293.186243,47
Xorg,1594,71293.186245,38
compiz,9169,71293.186248,47
Xorg,1594,71293.186249,1
compiz,9169,71293.186255,47
compiz,9169,71293.186258,47
Xorg,1594,71293.186260,0
Xorg,1594,71293.186269,23
compiz,9169,71293.186947,39
compiz,9169,71293.186949,39
compiz,9169,71293.186951,39
compiz,9169,71293.186952,39
compiz,9169,71293.186959,228
compiz,9169,71293.186960,228
compiz,9169,71293.186961,7
compiz,9169,71293.186964,16
compiz,9169,71293.186976,228
compiz,9169,71293.186977,228
compiz,9169,71293.186977,228
compiz,9169,71293.186978,228
compiz,9169,71293.186978,228
compiz,9169,71293.186979,228
compiz,9169,71293.186984,228
compiz,9169,71293.186990,24
compiz,9169,71293.186998,24
compiz,9169,71293.187002,16
compiz,9169,71293.187032,228
compiz,9169,71293.187034,24
compiz,9169,71293.187056,7
compiz,9169,71293.187058,20
compiz,9169,71293.187068,47
compiz,9169,71293.187072,47
compiz,9169,71293.187078,47
compiz,9169,71293.187082,7
Xorg,1594,71293.187097,1
Xorg,1594,71293.187111,0
Xorg,1594,71293.187118,38
Xorg,1594,71293.187121,47
Xorg,1594,71293.187137,20
Xorg,1594,71293.187146,47
Xorg,1594,71293.187149,38
Xorg,1594,71293.187153,1
compiz,9169,71293.187158,47
Xorg,1594,71293.187164,0
compiz,9169,71293.187165,47
Xorg,1594,71293.187174,23
compiz,9169,71293.187185,47
compiz,9169,71293.187191,47
compiz,9169,71293.187194,47
compiz,9169,71293.187199,47
compiz,9169,71293.187202,7
Xorg,1594,71293.187418,16
Xorg,1594,71293.187434,1
Xorg,1594,71293.187444,0
Xorg,1594,71293.187451,1
Xorg,1594,71293.187459,0
Xorg,1594,71293.187465,23
memcheck-amd64-,25013,71293.188054,186
memcheck-amd64-,25013,71293.188055,1
memcheck-amd64-,25013,71293.188060,186
memcheck-amd64-,25013,71293.188060,0
memcheck-amd64-,25013,71293.188062,186
memcheck-amd64-,25013,71293.188062,14
memcheck-amd64-,25013,71293.188063,128
memcheck-amd64-,25013,71293.188064,14
memcheck-amd64-,25013,71293.188064,186
memcheck-amd64-,25013,71293.198087,186
memcheck-amd64-,25013,71293.198089,1
memcheck-amd64-,25013,71293.198093,186
memcheck-amd64-,25013,71293.198094,0
memcheck-amd64-,25013,71293.198095,186
memcheck-amd64-,25013,71293.198096,14
memcheck-amd64-,25013,71293.198097,128
memcheck-amd64-,25013,71293.198097,14
memcheck-amd64-,25013,71293.198098,186
gnome-terminal-,9543,71293.206610,1
gnome-terminal-,9543,71293.206614,0
gnome-terminal-,9543,71293.206617,0
gnome-terminal-,9543,71293.206620,1
gnome-terminal-,9543,71293.206625,47
gnome-terminal-,9543,71293.206632,7
gnome-terminal-,9543,71293.206641,47
gnome-terminal-,9543,71293.206645,7
gnome-terminal-,9543,71293.206649,0
gnome-terminal-,9543,71293.206653,47
gnome-terminal-,9543,71293.206655,7
memcheck-amd64-,25013,71293.207979,186
memcheck-amd64-,25013,71293.207981,1
memcheck-amd64-,25013,71293.207986,186
memcheck-amd64-,25013,71293.207987,0
memcheck-amd64-,25013,71293.207989,186
memcheck-amd64-,25013,71293.207989,14
memcheck-amd64-,25013,71293.207991,128
memcheck-amd64-,25013,71293.207991,14
memcheck-amd64-,25013,71293.207992,186
gnome-terminal-,9543,71293.208595,0
gnome-terminal-,9543,71293.208603,1
gnome-terminal-,9543,71293.208606,0
gnome-terminal-,9543,71293.208608,0
gnome-terminal-,9543,71293.208611,1
gnome-terminal-,9543,71293.208616,47
gnome-terminal-,9543,71293.208623,7
gnome-terminal-,9543,71293.208632,47
gnome-terminal-,9543,71293.208636,7
gnome-terminal-,9543,71293.208639,0
gnome-terminal-,9543,71293.208644,47
gnome-terminal-,9543,71293.208646,7
Xorg,1594,71293.212615,1
Xorg,1594,71293.212632,0
Xorg,1594,71293.212639,14
Xorg,1594,71293.212641,14
Xorg,1594,71293.212642,14
Xorg,1594,71293.212642,14
Xorg,1594,71293.212646,1
Xorg,1594,71293.212654,0
Xorg,1594,71293.212661,23
Xorg,1594,71293.213775,1
Xorg,1594,71293.213791,0
Xorg,1594,71293.213797,14
Xorg,1594,71293.213798,14
Xorg,1594,71293.213799,14
Xorg,1594,71293.213800,14
Xorg,1594,71293.213803,1
Xorg,1594,71293.213811,0
Xorg,1594,71293.213818,23
gnome-terminal-,9543,71293.214773,0
gnome-terminal-,9543,71293.214787,0
gnome-terminal-,9543,71293.215741,7
gnome-terminal-,9543,71293.215749,20
gnome-terminal-,9543,71293.215759,7
Xorg,1594,71293.215856,1
Xorg,1594,71293.215870,0
Xorg,1594,71293.215877,38
Xorg,1594,71293.215881,47
